Year,Month,Day,Time UTC,Mag,Lat,Lon,Depth km,Region,IRIS ID,Timestamp
2016,3,2,0.256388889,5.1,-8.6191,112.5355,78.3,"JAVA, INDONESIA",5175999,1456898952
2016,3,1,0.393576389,5.6,-32.9373,-178.3856,10,SOUTH OF KERMADEC ISLANDS,5175882,1456824405
2016,3,1,0.047719907,5.1,13.0839,-88.8191,59.5,EL SALVADOR,5175858,1456794523
2016,2,29,0.898472222,5.2,-18.5276,-174.6103,89.7,TONGA ISLANDS,5175840,1456781628
2016,2,29,0.82474537,5.1,23.9191,123.4167,23.5,"SOUTHWESTERN RYUKYU ISL., JAPAN",5175829,1456775258
2016,2,28,0.379456019,5.5,5.2757,125.3322,175.4,"MINDANAO, PHILIPPINES",5175715,1456650385
2016,2,27,0.942418981,5,-8.9347,124.1552,93.6,TIMOR REGION,5175675,1456612625
2016,2,27,0.895636574,6.1,-51.7897,139.5956,10,WESTERN INDIAN-ANTARCTIC RIDGE,5175668,1456608583
2016,2,27,0.764386574,5.1,-17.9958,-178.4195,557,FIJI ISLANDS REGION,5175656,1456597243
2016,2,27,0.112337963,5.4,4.5351,-32.6719,10,CENTRAL MID-ATLANTIC RIDGE,5175595,1456540906
2016,2,26,0.199803241,5,-15.6483,167.7805,123.5,VANUATU ISLANDS,5175512,1456462063
2016,2,26,0.076111111,5.7,-62.2092,155.2569,10,BALLENY ISLANDS REGION,5175495,1456451376
2016,2,25,0.982858796,5.1,-8.8549,111.472,64.7,"JAVA, INDONESIA",5175479,1456443319
2016,2,25,0.944305556,5.2,-47.1081,33.0757,10,PRINCE EDWARD ISLANDS REGION,5175475,1456439988
2016,2,25,0.649375,5.2,-23.1052,-68.9576,84.3,NORTHERN CHILE,5175441,1456414506
2016,2,25,0.512361111,5,-7.5196,128.5492,166.6,BANDA SEA,5175423,1456402668
2016,2,23,0.866377315,5.4,1.0453,127.4496,19.4,"HALMAHERA, INDONESIA",5175224,1456260455
2016,2,23,0.756087963,5.8,-63.0328,144.9961,10,SOUTH OF AUSTRALIA,5175215,1456250926
2016,2,23,0.023356481,5.2,32.0762,94.9579,10,XIZANG,5175127,1456187618
2016,2,22,0.275729167,5.9,-30.4623,-72.063,10.2,OFF COAST OF CENTRAL CHILE,5175068,1456123023
2016,2,22,0.156967593,5.1,35.735,-3.5106,10,STRAIT OF GIBRALTAR,5175057,1456112762
2016,2,21,0.893321759,5.6,23.5921,144.306,29.5,"VOLCANO ISLANDS, JAPAN REGION",5175031,1456089983
2016,2,21,0.756956019,5,28.0107,84.7447,19.2,NEPAL,5175019,1456078201
2016,2,21,0.383425926,5.5,36.4751,70.86,176.7,"HINDU KUSH REGION, AFGHANISTAN",5174977,1456045928
2016,2,21,0.101631944,5,4.5011,-32.6381,10,CENTRAL MID-ATLANTIC RIDGE,5174927,1456021581
2016,2,21,0.05974537,5.3,4.7183,-32.6174,10,CENTRAL MID-ATLANTIC RIDGE,5174925,1456017962
2016,2,20,0.9459375,5,-3.6002,141.3699,10,"NEW GUINEA, PAPUA NEW GUINEA",5174918,1456008129
2016,2,20,0.700289352,5.1,4.8333,-32.6181,10,CENTRAL MID-ATLANTIC RIDGE,5174895,1455986905
2016,2,20,0.664074074,5.2,-21.8918,-179.4298,579.7,FIJI ISLANDS REGION,5174892,1455983776
2016,2,20,0.660671296,5.8,-21.9139,-179.359,579.4,FIJI ISLANDS REGION,5174891,1455983482
2016,2,20,0.624976852,5.1,4.505,-32.5457,10,CENTRAL MID-ATLANTIC RIDGE,5174885,1455980398
2016,2,20,0.610196759,5.1,-22.3474,179.2886,595.5,SOUTH OF FIJI ISLANDS,5174884,1455979121
2016,2,20,0.46431713,5.1,-7.4394,128.172,142.9,BANDA SEA,5174872,1455966517
2016,2,20,0.087372685,5,-15.7296,-71.8033,10,SOUTHERN PERU,5174842,1455933949
2016,2,20,0.060104167,5.1,-3.0432,129.4154,14.9,"SERAM, INDONESIA",5174837,1455931593
2016,2,19,0.551296296,5.1,37.2205,142.2218,20.2,"OFF EAST COAST OF HONSHU, JAPAN",5174783,1455887632
2016,2,19,0.231354167,5.2,-30.5696,-71.5703,30.2,NEAR COAST OF CENTRAL CHILE,5174762,1455859989
2016,2,19,0.196284722,5,13.798,-88.843,198.6,EL SALVADOR,5174760,1455856959
2016,2,18,0.853923611,5,17.2065,60.0756,10,OWEN FRACTURE ZONE REGION,5174707,1455827379
2016,2,18,0.046689815,5.8,-56.2123,-27.6226,119.3,SOUTH SANDWICH ISLANDS REGION,5174626,1455757634
2016,2,17,0.726412037,6,0.8451,129.0729,10,"HALMAHERA, INDONESIA",5174588,1455729962
2016,2,17,0.3225,5.1,-30.5519,-177.6173,10,"KERMADEC ISLANDS, NEW ZEALAND",5174561,1455695064
2016,2,16,0.992071759,6.1,-55.7848,-125.1669,13,SOUTHERN EAST PACIFIC RISE,5174509,1455666515
2016,2,16,0.796701389,5,-4.6583,152.6329,49.3,"NEW BRITAIN REGION, P.N.G.",5174491,1455649635
2016,2,16,0.448923611,5.4,-16.4854,-73.6362,10.4,NEAR COAST OF PERU,5174466,1455619587
2016,2,15,0.811157407,5.9,-49.0461,164.4826,10,"AUCKLAND ISLANDS, N.Z. REGION",5174384,1455564484
2016,2,15,0.788217593,5.3,37.5636,21.7803,29.1,SOUTHERN GREECE,5174383,1455562502
2016,2,15,0.626759259,5.9,-20.9773,-175.4802,10,TONGA ISLANDS,5174341,1455548552
2016,2,14,0.756550926,5.7,30.3018,138.8501,412.8,"SOUTHEAST OF HONSHU, JAPAN",5174288,1455473366
2016,2,14,0.299131944,5.3,-17.3955,-171.8211,19,TONGA ISLANDS REGION,5174252,1455433845
2016,2,14,0.009525463,5.8,-43.5026,172.8427,8.2,"SOUTH ISLAND, NEW ZEALAND",5174233,1455408823
2016,2,13,0.864976852,5.1,-9.4645,108.5707,8.1,"SOUTH OF JAVA, INDONESIA",5174215,1455396334
2016,2,13,0.855393519,5,56.169,112.1106,16.5,"LAKE BAYKAL REGION, RUSSIA",5174214,1455395506
2016,2,13,0.713263889,5.1,36.4898,-98.709,8.3,OKLAHOMA,5174207,1455383226
2016,2,13,0.157465278,5,-16.9229,-70.8059,104.6,SOUTHERN PERU,5174178,1455335205
2016,2,12,0.872777778,5.4,-11.3289,162.8192,10,SOLOMON ISLANDS,5174158,1455310608
2016,2,12,0.805185185,5.1,-11.1731,164.1517,13.7,SANTA CRUZ ISLANDS REGION,5174153,1455304768
2016,2,12,0.418333333,6.3,-9.6338,119.4013,28,"SUMBA REGION, INDONESIA",5174137,1455271344
2016,2,11,0.708703704,5.2,-25.7065,-13.7861,9.9,SOUTHERN MID-ATLANTIC RIDGE,5174070,1455210032
2016,2,10,0.896064815,5,-20.4137,-174.619,41.1,TONGA ISLANDS,5173993,1455139820
2016,2,10,0.799861111,5,-10.1982,161.6349,70.4,SOLOMON ISLANDS,5173980,1455131508
2016,2,10,0.632326389,5.4,-20.229,-174.7023,35,TONGA ISLANDS,5173969,1455117033
2016,2,10,0.051458333,5.1,-30.676,-71.6542,33.8,NEAR COAST OF CENTRAL CHILE,5173914,1455066846
2016,2,10,0.032743056,5,-30.5812,-71.6663,28.8,NEAR COAST OF CENTRAL CHILE,5173905,1455065229
2016,2,10,0.023622685,5,-19.6172,-172.9109,27.7,TONGA ISLANDS REGION,5173904,1455064441
2016,2,10,0.022974537,6.3,-30.5723,-71.5838,29,NEAR COAST OF CENTRAL CHILE,5173903,1455064385
2016,2,9,0.576875,5,2.1125,66.8223,10,CARLSBERG RIDGE,5173852,1455025842
2016,2,9,0.519953704,5.2,-57.874,-26.0044,69.6,SOUTH SANDWICH ISLANDS REGION,5173848,1455020924
2016,2,9,0.509016204,5,11.1366,-86.7727,38.9,NEAR COAST OF NICARAGUA,5173845,1455019979
2016,2,9,0.508414352,5.3,51.3038,179.6993,57.1,"RAT ISLANDS, ALEUTIAN ISLANDS",5173846,1455019927
2016,2,9,0.307453704,5,28.2928,-43.7599,10,NORTHERN MID-ATLANTIC RIDGE,5173833,1455002564
2016,2,9,0.305219907,5.3,28.3051,-43.6161,10,NORTHERN MID-ATLANTIC RIDGE,5173834,1455002371
2016,2,9,0.027083333,5.2,-42.1199,173.0747,53.7,"SOUTH ISLAND, NEW ZEALAND",5173786,1454978340
2016,2,8,0.976909722,5.3,28.3826,-43.7664,10,NORTHERN MID-ATLANTIC RIDGE,5173784,1454974005
2016,2,8,0.960717593,5.4,28.3818,-43.7644,10,NORTHERN MID-ATLANTIC RIDGE,5173780,1454972606
2016,2,8,0.874710648,5.3,-19.306,-172.8159,42,TONGA ISLANDS REGION,5173771,1454965175
2016,2,8,0.8609375,5,28.3124,-43.831,10,NORTHERN MID-ATLANTIC RIDGE,5173773,1454963985
2016,2,8,0.680011574,6.4,-6.6214,154.7073,31.6,SOLOMON ISLANDS,5173741,1454948353
2016,2,7,0.309479167,5.1,14.0863,145.202,90.8,MARIANA ISLANDS,5173633,1454829939
2016,2,7,0.299826389,5,-9.0514,158.6616,10,SOLOMON ISLANDS,5173632,1454829105
2016,2,7,0.08587963,5.8,-15.2157,-173.3999,51,TONGA ISLANDS,5173616,1454810620
2016,2,6,0.202488426,5.1,-17.2414,174.9773,10,FIJI ISLANDS REGION,5173560,1454734295
2016,2,6,0.069895833,5,-14.8945,-172.8947,12.7,SAMOA ISLANDS,5177318,1454722839
2016,2,6,0.068958333,5.5,-17.0008,174.9465,10,FIJI ISLANDS REGION,5173557,1454722758
2016,2,5,0.841064815,5.1,-5.3383,141.6224,10.2,"NEW GUINEA, PAPUA NEW GUINEA",5173536,1454703068
2016,2,5,0.8315625,6.4,22.9387,120.5928,23,TAIWAN,5173533,1454702247
2016,2,5,0.742164352,5.1,-4.4354,153.6156,96.8,"NEW IRELAND REGION, P.N.G.",5173527,1454694523
2016,2,5,0.68068287,5.2,27.8396,85.2486,25.9,NEPAL,5173523,1454689211
2016,2,5,0.225462963,5,-31.074,-71.7623,25.9,NEAR COAST OF CENTRAL CHILE,5173461,1454649880
2016,2,5,0.208865741,5.2,13.7502,122.3733,10,"LUZON, PHILIPPINES",5173458,1454648446
2016,2,4,0.94556713,5.2,13.8264,122.2497,24.4,"LUZON, PHILIPPINES",5173426,1454625697
2016,2,4,0.746527778,5,-31.0533,-71.7056,26.3,NEAR COAST OF CENTRAL CHILE,5173402,1454608500
2016,2,4,0.675740741,5.3,1.5866,126.4346,10,NORTHERN MOLUCCA SEA,5173397,1454602384
2016,2,4,0.646400463,5.1,14.2695,93.2464,10,"ANDAMAN ISLANDS, INDIA REGION",5173394,1454599849
2016,2,4,0.530543981,5.1,-1.5034,28.3545,10,DEMOCRATIC REPUBLIC OF CONGO,5173366,1454589839
2016,2,4,0.369618056,5,-30.487,-177.5665,10,"KERMADEC ISLANDS, NEW ZEALAND",5173358,1454575935
2016,2,4,0.291284722,5.1,-6.3994,147.4642,75.3,"EASTERN NEW GUINEA REG., P.N.G.",5173348,1454569167
2016,2,4,0.065277778,5.1,47.6037,151.9609,44.6,KURIL ISLANDS,5176764,1454549640
2016,2,4,0.033460648,5.1,-30.5407,-177.6348,10,"KERMADEC ISLANDS, NEW ZEALAND",5173317,1454546891
2016,2,4,0.005393519,5.2,-30.5576,-177.6897,10,"KERMADEC ISLANDS, NEW ZEALAND",5173313,1454544466
2016,2,3,0.852407407,5.2,-10.0824,123.5706,10,TIMOR REGION,5173281,1454531248
2016,2,3,0.489421296,5,47.362,153.9539,27.6,KURIL ISLANDS,5173219,1454499886
2016,2,2,0.596793981,5.7,25.5766,123.4497,196,NORTHEAST OF TAIWAN,5173152,1454422763
2016,2,2,0.230416667,5.6,39.6666,142.9534,17.5,"NEAR EAST COAST OF HONSHU, JAPAN",5173119,1454391108
2016,2,1,0.792199074,6.2,-30.7636,-179.9563,391,KERMADEC ISLANDS REGION,5173075,1454353246
2016,1,31,0.974837963,5.3,-6.9245,155.1536,10,SOLOMON ISLANDS,5172992,1454282626
2016,1,31,0.735416667,6,-63.2868,169.1522,10,BALLENY ISLANDS REGION,5172975,1454261940
2016,1,31,0.320729167,5,-8.3518,-74.2185,159.6,PERU-BRAZIL BORDER REGION,5172939,1454226111
2016,1,31,0.118113426,5.6,-2.8756,147.1274,10,"ADMIRALTY ISLANDS REGION, P.N.G.",5172913,1454208605
2016,1,30,0.990787037,5.3,-2.8743,147.1826,10,"ADMIRALTY ISLANDS REGION, P.N.G.",5172895,1454197604
2016,1,30,0.933252315,5.1,-7.0039,155.159,10,SOLOMON ISLANDS,5172885,1454192633
2016,1,30,0.7246875,5,43.9167,147.8515,58,KURIL ISLANDS,5172869,1454174613
2016,1,30,0.50193287,5.5,-3.1401,146.9814,13,BISMARCK SEA,5172847,1454155367
2016,1,30,0.15443287,5.1,53.986,158.6429,167.8,NEAR EAST COAST OF KAMCHATKA,5172801,1454125343
2016,1,30,0.142476852,7.2,54.0057,158.5128,163.2,"KAMCHATKA PENINSULA, RUSSIA",5172800,1454124310
2016,1,30,0.021435185,5,41.0363,-127.3842,10,OFF COAST OF NORTHERN CALIFORNIA,5172786,1454113852
2016,1,30,0.019918981,5.1,40.9167,-127.2074,10,OFF COAST OF NORTHERN CALIFORNIA,5172784,1454113721
2016,1,30,0.0115625,5.2,48.529,153.4649,152.9,KURIL ISLANDS,5172782,1454112999
2016,1,30,0.006134259,5.1,6.2933,145.6518,10,"E. CAROLINE ISLANDS, MICRONESIA",5172781,1454112530
2016,1,29,0.730914352,5.2,0.9301,126.0938,10,NORTHERN MOLUCCA SEA,5172758,1454088751
2016,1,29,0.188032407,5.1,-58.9775,-25.8249,97.7,SOUTH SANDWICH ISLANDS REGION,5172692,1454041846
2016,1,29,0.103634259,5,19.3144,121.0913,10,PHILIPPINE ISLANDS REGION,5172686,1454034554
2016,1,29,0.001840278,5.2,-11.4019,166.2289,62,SANTA CRUZ ISLANDS,5172675,1454025759
2016,1,28,0.835451389,5.1,-56.4578,-143.5954,10,PACIFIC-ANTARCTIC RIDGE,5172630,1454011383
2016,1,28,0.15755787,5,1.0487,-28.1224,10,CENTRAL MID-ATLANTIC RIDGE,5172577,1453952813
2016,1,27,0.632835648,5.7,1.0315,-28.1425,10,CENTRAL MID-ATLANTIC RIDGE,5172510,1453907477
2016,1,27,0.060439815,5.2,-20.6141,-173.6659,10,TONGA ISLANDS,5172452,1453858022
2016,1,27,0.058680556,5.1,8.3122,137.7608,10,"W. CAROLINE ISLANDS, MICRONESIA",5172454,1453857870
2016,1,26,0.97162037,5.2,36.7505,69.8663,308.3,"HINDU KUSH REGION, AFGHANISTAN",5172442,1453850348
2016,1,26,0.920902778,5,-5.2303,153.2373,31.1,"NEW IRELAND REGION, P.N.G.",5172439,1453845966
2016,1,26,0.91662037,5.2,-10.3314,119.4196,19.7,"SUMBA REGION, INDONESIA",5172438,1453845596
2016,1,26,0.898715278,5.1,-5.2851,153.1835,22.1,"NEW IRELAND REGION, P.N.G.",5172437,1453844049
2016,1,26,0.835914352,5.3,-5.2726,153.1911,10,"NEW IRELAND REGION, P.N.G.",5172430,1453838623
2016,1,26,0.744085648,5.2,-9.366,158.0532,35.6,SOLOMON ISLANDS,5172410,1453830689
2016,1,26,0.658310185,5,-5.2952,153.1961,32.9,"NEW IRELAND REGION, P.N.G.",5172403,1453823278
2016,1,26,0.157361111,5.2,-20.5656,-177.5532,508.4,FIJI ISLANDS REGION,5172374,1453779996
2016,1,26,0.132210648,5.8,-5.3308,153.1682,43.9,"NEW IRELAND REGION, P.N.G.",5172372,1453777823
2016,1,26,0.105416667,5.3,-17.0246,-177.0052,10,FIJI ISLANDS REGION,5172371,1453775508
2016,1,25,0.387384259,5.7,3.1858,128.3683,52.2,"NORTH OF HALMAHERA, INDONESIA",5172306,1453713470
2016,1,25,0.257430556,5.3,35.5825,-3.8673,10,STRAIT OF GIBRALTAR,5172290,1453702242
2016,1,25,0.245902778,5.1,35.557,-3.6833,12.8,STRAIT OF GIBRALTAR,5172289,1453701246
2016,1,25,0.190497685,5.3,35.6805,-3.723,10,STRAIT OF GIBRALTAR,5172282,1453696459
2016,1,25,0.188136574,5,35.5953,-3.8166,10,STRAIT OF GIBRALTAR,5172288,1453696255
2016,1,25,0.181967593,6.3,35.6493,-3.6818,12,STRAIT OF GIBRALTAR,5172281,1453695722
2016,1,25,0.087048611,5,8.0061,134.7223,16.2,"W. CAROLINE ISLANDS, MICRONESIA",5172272,1453687521
2016,1,25,0.000127315,5.7,-19.5324,-173.3833,53,TONGA ISLANDS,5172248,1453680011
2016,1,24,0.437835648,7.1,59.6204,-153.3392,125.6,SOUTHERN ALASKA,5172125,1453631429
2016,1,24,0.023634259,5.1,-22.8948,171.495,12.4,SOUTHEAST OF LOYALTY ISLANDS,5172090,1453595642
2016,1,23,0.422233796,5.4,-22.3785,-114.0144,10,EASTER ISLAND REGION,5172022,1453543681
2016,1,23,0.326203704,5.1,-14.5815,166.9358,10,VANUATU ISLANDS,5172005,1453535384
2016,1,23,0.204293981,5,36.6676,71.3509,94.9,AFGHANISTAN-TAJIKISTAN BORD REG.,5171998,1453524851
2016,1,22,0.869293981,5.5,28.3163,55.3091,26.8,SOUTHERN IRAN,5171964,1453495907
2016,1,22,0.788969907,5,-14.7662,179.7847,10,FIJI ISLANDS REGION,5171962,1453488967
2016,1,22,0.69068287,5.6,-13.7207,172.06,44.1,VANUATU ISLANDS REGION,5171954,1453480475
2016,1,22,0.041863426,5.3,-24.4648,-116.1233,10,SOUTHERN EAST PACIFIC RISE,5171870,1453424417
2016,1,21,0.754826389,6.6,18.8288,-106.9344,10,"OFF COAST OF JALISCO, MEXICO",5171826,1453399617
2016,1,21,0.574525463,5.1,35.6236,-3.65,10,STRAIT OF GIBRALTAR,5171820,1453384039
2016,1,21,0.543055556,5.1,-31.2202,58.3088,10,SOUTHWEST INDIAN RIDGE,5171819,1453381320
2016,1,21,0.351631944,5.5,-30.889,-178.5875,123.2,"KERMADEC ISLANDS, NEW ZEALAND",5171803,1453364781
2016,1,21,0.345034722,5,1.602,126.9204,112.4,NORTHERN MOLUCCA SEA,5171802,1453364211
2016,1,21,0.302210648,5,-22.265,-174.9009,53.8,TONGA ISLANDS REGION,5171801,1453360511
2016,1,20,0.912280093,5.1,43.1102,146.0168,38.4,KURIL ISLANDS,5171761,1453326821
2016,1,20,0.721122685,5,37.6385,101.5943,10,"QINGHAI, CHINA",5174737,1453310305
2016,1,20,0.717511574,5.9,37.6758,101.6503,9,"QINGHAI, CHINA",5171736,1453309993
2016,1,20,0.62869213,5.4,-56.1838,-139.1473,10,PACIFIC-ANTARCTIC RIDGE,5171723,1453302319
2016,1,20,0.500810185,5,-15.8834,-74.038,49.1,NEAR COAST OF PERU,5171718,1453291270
2016,1,19,0.919525463,5,1.4266,127.3403,161,"HALMAHERA, INDONESIA",5171663,1453241047
2016,1,19,0.70443287,5.3,-22.9061,171.4805,10,SOUTHEAST OF LOYALTY ISLANDS,5171649,1453222463
2016,1,19,0.140300926,5.2,-6.7616,155.1506,46.4,SOLOMON ISLANDS,5171587,1453173722
2016,1,19,0.092673611,5.6,22.8619,121.3218,26.4,TAIWAN REGION,5171584,1453169607
2016,1,19,0.086458333,5.3,-14.0464,-72.8393,45.3,CENTRAL PERU,5171583,1453169070
2016,1,19,0.084780093,5.3,2.0699,96.6882,16.5,"NORTHERN SUMATRA, INDONESIA",5171582,1453168925
2016,1,18,0.806828704,5.2,-0.2717,129.5232,10,"HALMAHERA, INDONESIA",5171569,1453144910
2016,1,18,0.766875,5.8,-21.4088,176.1244,7,SOUTH OF FIJI ISLANDS,5171568,1453141458
2016,1,18,0.572199074,5.1,-31.3226,-178.7318,95,KERMADEC ISLANDS REGION,5171540,1453124638
2016,1,18,0.139328704,5.4,17.1334,-84.6287,10,NORTH OF HONDURAS,5171511,1453087238
2016,1,17,0.809212963,5.1,-38.0132,77.9091,10,MID-INDIAN RIDGE,5171485,1453058716
2016,1,17,0.71224537,5,-26.4372,-70.8561,36.9,NEAR COAST OF NORTHERN CHILE,5171478,1453050338
2016,1,17,0.645868056,5.2,-5.4493,130.1557,131.8,BANDA SEA,5171464,1453044603
2016,1,17,0.644884259,5,-21.3044,-68.763,90.3,CHILE-BOLIVIA BORDER REGION,5171465,1453044518
2016,1,17,0.35443287,5.2,19.7204,-76.0967,10,CUBA REGION,5171435,1453019423
2016,1,16,0.973946759,5.6,-3.8727,127.2292,4.1,"SERAM, INDONESIA",5171406,1452986549
2016,1,16,0.943125,5.1,-8.4943,156.4617,10,SOLOMON ISLANDS,5171404,1452983886
2016,1,16,0.787881944,5.2,-0.4798,99.2857,61.7,"SOUTHERN SUMATRA, INDONESIA",5171389,1452970473
2016,1,16,0.706944444,5.2,8.9134,-84.2146,24.9,OFF COAST OF COSTA RICA,5171383,1452963480
2016,1,16,0.19162037,5,-10.0114,123.5855,14.1,TIMOR REGION,5171334,1452918956
2016,1,14,0.551956019,5.6,9.6862,126.3095,35,"MINDANAO, PHILIPPINES",5171165,1452777289
2016,1,14,0.510752315,5.5,-53.2602,159.7523,10,MACQUARIE ISLAND REGION,5171162,1452773729
2016,1,14,0.461319444,5.6,-15.6408,-177.1557,10,FIJI ISLANDS REGION,5171153,1452769458
2016,1,14,0.235868056,5.1,-16.2063,-174.0539,139.9,TONGA ISLANDS,5171136,1452749979
2016,1,14,0.151597222,5.1,-8.5997,122.9309,158.2,"FLORES REGION, INDONESIA",5171125,1452742698
2016,1,14,0.142743056,6.7,41.9723,142.781,46,"HOKKAIDO, JAPAN REGION",5171121,1452741933
2016,1,14,0.142685185,6.1,-19.7597,-63.3288,582.6,SOUTHERN BOLIVIA,5171122,1452741928
2016,1,13,0.901122685,5,38.7327,73.2032,13.3,TAJIKISTAN-XINJIANG BORDER REG.,5171089,1452721057
2016,1,13,0.887662037,5.1,42.2124,84.2736,10,"NORTHERN XINJIANG, CHINA",5171091,1452719894
2016,1,13,0.857615741,5.2,32.6531,91.6264,10,XIZANG,5171082,1452717298
2016,1,13,0.770173611,5.1,-21.4979,-174.0286,10,TONGA ISLANDS,5174067,1452709743
2016,1,13,0.328240741,5,12.227,125.5865,83,"SAMAR, PHILIPPINES",5171030,1452671560
2016,1,13,0.24724537,5.9,-15.1703,-174.875,263,TONGA ISLANDS,5171022,1452664562
2016,1,13,0.241319444,5.1,0.4471,92.2672,10,OFF W COAST OF NORTHERN SUMATRA,5171021,1452664050
2016,1,12,0.836793981,5.7,36.5927,70.9485,239,"HINDU KUSH REGION, AFGHANISTAN",5170972,1452629099
2016,1,12,0.751539352,5,-59.2136,-25.8201,62.9,SOUTH SANDWICH ISLANDS REGION,5174150,1452621733
2016,1,12,0.51900463,5.2,3.7186,126.9938,10,"TALAUD ISLANDS, INDONESIA",5170950,1452601642
2016,1,12,0.40744213,5.2,-31.3958,58.1204,10,SOUTHWEST INDIAN RIDGE,5174650,1452592003
2016,1,12,0.406377315,5.9,-31.3385,58.1916,10,SOUTHWEST INDIAN RIDGE,5170942,1452591911
2016,1,11,0.930509259,5.3,-23.0754,179.1198,552.5,SOUTH OF FIJI ISLANDS,5170908,1452550796
2016,1,11,0.713923611,6.2,44.4761,141.0867,238.8,"HOKKAIDO, JAPAN REGION",5170890,1452532083
2016,1,11,0.693113426,6.5,3.8966,126.8569,13,"TALAUD ISLANDS, INDONESIA",5170889,1452530285
2016,1,10,0.921944444,5,-11.5958,166.3779,65.1,SANTA CRUZ ISLANDS,5170810,1452463656
2016,1,10,0.736678241,5,39.5649,34.3373,10,TURKEY,5170792,1452447649
2016,1,10,0.508356481,5.6,-57.6576,-147.9486,4,PACIFIC-ANTARCTIC RIDGE,5170772,1452427922
2016,1,9,0.592083333,5.4,27.9196,129.6086,19.1,"RYUKYU ISLANDS, JAPAN",5170673,1452348756
2016,1,8,0.931608796,5.4,-9.4425,117.6913,74.5,"SUMBAWA REGION, INDONESIA",5170621,1452291691
2016,1,8,0.913090278,5.3,18.7941,-107.1822,10,"OFF COAST OF JALISCO, MEXICO",5170614,1452290091
2016,1,8,0.379965278,5,36.6015,70.9688,223.1,"HINDU KUSH REGION, AFGHANISTAN",5170554,1452244029
2016,1,8,0.050011574,5.7,-30.6635,-71.6407,24.2,NEAR COAST OF CENTRAL CHILE,5170511,1452215521
2016,1,7,0.849756944,5.2,49.3742,155.3193,73.3,KURIL ISLANDS,5170487,1452198219
2016,1,7,0.653263889,5,-41.6653,-74.0885,22.6,OFF COAST OF SOUTHERN CHILE,5170465,1452181242
2016,1,7,0.451747685,5.1,-1.0801,-15.9516,10,NORTH OF ASCENSION ISLAND,5170454,1452163831
2016,1,7,0.119849537,5.1,51.775,-175.3586,44.4,"ANDREANOF ISLANDS, ALEUTIAN IS.",5170400,1452135155
2016,1,6,0.554803241,5.3,15.3775,-95.2403,10,"NEAR COAST OF OAXACA, MEXICO",5170323,1452086335
2016,1,6,0.207592593,5.3,-54.2206,-136.8746,13.9,PACIFIC-ANTARCTIC RIDGE,5170279,1452056336
2016,1,6,0.062511574,5.1,41.2996,129.0467,0,NORTH KOREA,5170265,1452043801
2016,1,5,0.916550926,5.7,22.0669,143.6108,158,"VOLCANO ISLANDS, JAPAN REGION",5170246,1452031190
2016,1,5,0.858530093,5.2,10.1241,126.1765,25.4,PHILIPPINE ISLANDS REGION,5170237,1452026177
2016,1,5,0.855092593,5,10.1025,126.2051,35,PHILIPPINE ISLANDS REGION,5170240,1452025880
2016,1,5,0.398773148,6,-54.2906,-136.2603,10,PACIFIC-ANTARCTIC RIDGE,5170198,1451986454
2016,1,5,0.228125,5.2,-5.9576,130.5984,129.4,BANDA SEA,5170187,1451971710
2016,1,5,0.098043981,5.8,30.6114,132.7374,7.9,"SOUTHEAST OF SHIKOKU, JAPAN",5170174,1451960471
2016,1,5,0.082164352,5,15.3798,-95.3519,19.1,"NEAR COAST OF OAXACA, MEXICO",5170172,1451959099
2016,1,4,0.608483796,5.2,19.1416,121.0647,10,PHILIPPINE ISLANDS REGION,5170138,1451918173
2016,1,3,0.962060185,6.7,24.8036,93.6505,55,MYANMAR-INDIA BORDER REGION,5170077,1451862322
2016,1,3,0.962060185,6.7,24.83,93.66,55,MYANMAR-INDIA BORDER REGION,8526478,1451862322
2016,1,2,0.359282407,5.2,36.5426,70.932,189,"HINDU KUSH REGION, AFGHANISTAN",5169916,1451723842
2016,1,2,0.182164352,5.8,44.8069,129.9406,585.5,NORTHEASTERN CHINA,5169900,1451708539
2016,1,1,0.961712963,5,-20.5653,-179.1565,642.8,FIJI ISLANDS REGION,5169890,1451689492
2016,1,1,0.626574074,5.8,-28.6278,-177.281,34,KERMADEC ISLANDS REGION,5169854,1451660536
2016,1,1,0.083784722,6.3,-50.5575,139.4489,10,WESTERN INDIAN-ANTARCTIC RIDGE,5169815,1451613639
2015,12,31,0.932141204,5,51.6783,-173.489,39.9,"ANDREANOF ISLANDS, ALEUTIAN IS.",5169804,1451600537
2015,12,31,0.895578704,5.4,-30.3584,-178.0074,27.3,"KERMADEC ISLANDS, NEW ZEALAND",5169798,1451597378
2015,12,31,0.456226852,5.8,11.1535,-86.6205,20,NEAR COAST OF NICARAGUA,5169769,1451559418
2015,12,30,0.464305556,5,-21.9779,-174.4701,46.1,TONGA ISLANDS,5169679,1451473716
2015,12,30,0.14275463,5,14.137,-91.1098,81,GUATEMALA,5169652,1451445934
2015,12,30,0.124027778,5,-34.4192,-109.3543,10,SOUTHERN EAST PACIFIC RISE,5169650,1451444316
2015,12,29,0.120902778,5,6.862,-76.701,5.7,NORTHERN COLOMBIA,5169573,1451357646
2015,12,29,0.07755787,5.8,-6.2452,154.7595,30,SOLOMON ISLANDS,5169569,1451353901
2015,12,28,0.808506944,5.1,-0.5089,-19.9606,10,CENTRAL MID-ATLANTIC RIDGE,5169544,1451330655
